date,y_value,series_name,train_valid_test
2022-11-29,400.6291480140412,petitscommerces_cartescadeaux_essonne_base_100k,train
2022-12-06,160.2516592056165,petitscommerces_cartescadeaux_essonne_base_100k,train
2022-12-07,560.8808072196578,petitscommerces_cartescadeaux_essonne_base_100k,train
2022-12-17,600.9437220210618,petitscommerces_cartescadeaux_essonne_base_100k,train
2022-12-18,801.2582960280824,petitscommerces_cartescadeaux_essonne_base_100k,train
2022-12-21,480.75497761684943,petitscommerces_cartescadeaux_essonne_base_100k,train
2022-12-22,160.2516592056165,petitscommerces_cartescadeaux_essonne_base_100k,train
2022-12-23,721.1324664252742,petitscommerces_cartescadeaux_essonne_base_100k,train
2022-12-27,391.8153067577323,petitscommerces_cartescadeaux_essonne_base_100k,train
2022-12-29,801.2582960280824,petitscommerces_cartescadeaux_essonne_base_100k,train
2022-12-31,560.6404297308493,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-01-04,792.4444547717735,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-01-05,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-01-07,520.8178924182536,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-01-14,240.61786629723318,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-01-18,1217.9126099626853,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-01-21,584.9185561005002,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-02-09,544.0543830030681,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-02-17,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-02-18,647.8173323387047,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-02-25,1370.151686208021,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-03-14,88.93967085911716,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-03-18,153.44096368937778,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-03-23,801.2582960280824,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-03-24,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-03-29,799.0147727992038,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-04-01,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-04-06,1201.8874440421237,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-04-12,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-04-22,882.1853839269188,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-04-28,801.2582960280824,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-05-10,310.88821885889604,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-05-11,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-05-25,400.6291480140412,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-06-10,145.34825489949415,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-06-13,1041.6357848365071,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-06-24,1169.8371122010003,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-07-11,441.0926919634594,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-07-22,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-07-25,400.6291480140412,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-07-26,400.6291480140412,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-07-28,160.2516592056165,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-07-29,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-08-25,326.5928814610464,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-08-26,400.6291480140412,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-09-28,210.8110576849885,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-10-05,552.788098429774,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-10-07,257.20391302501446,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-10-20,29.56643112343624,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-10-22,160.2516592056165,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-10-25,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-10-26,671.4544520715331,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-10-30,400.6291480140412,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-11-02,48.876756057713024,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-11-03,279.71927114340355,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-11-04,801.2582960280824,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-11-11,1602.5165920561649,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-11-17,400.6291480140412,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-11-23,200.3145740070206,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-11-25,295.66431123436246,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-12-05,192.5423685355482,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-12-07,1201.8874440421237,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-12-08,1048.045851204732,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-12-09,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-12-10,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-12-12,160.2516592056165,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-12-13,1762.7682512617812,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-12-14,2268.3622360555014,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-12-15,924.7321994460099,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-12-16,921.0464112842807,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-12-17,1112.9477731830066,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-12-18,1762.7682512617814,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-12-19,480.75497761684943,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-12-20,1638.5732153774286,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-12-21,2604.490091239282,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-12-22,2767.466028651394,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-12-23,2241.359831479355,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-12-24,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-12-27,688.2808762881227,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-12-28,560.8808072196578,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-12-29,1923.019910467398,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-12-30,1201.8874440421237,petitscommerces_cartescadeaux_essonne_base_100k,train
2023-12-31,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-01-02,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-01-05,400.6291480140412,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-01-06,480.75497761684943,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-01-09,641.0066368224659,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-01-10,680.668922475856,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-01-11,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-01-13,160.97279167204178,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-01-14,228.5188660272091,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-01-18,801.2582960280824,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-01-20,480.75497761684943,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-01-26,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-01-27,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-01-30,536.8430583388152,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-02-01,1017.1974068076506,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-02-02,280.4404036098289,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-02-03,665.4450148513224,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-02-06,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-02-09,1041.6357848365071,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-02-10,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-02-12,520.8178924182536,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-02-13,504.7927264976919,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-02-14,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-02-16,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-02-17,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-02-20,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-02-23,200.3145740070206,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-02-28,480.75497761684943,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-02-29,1174.8850394659771,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-03-02,721.1324664252742,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-03-05,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-03-07,314.0932520430083,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-03-09,231.5636475521158,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-03-12,1041.6357848365071,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-03-13,384.60398209347954,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-03-15,632.9940538621851,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-03-16,888.5954502951435,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-03-19,544.5351379806848,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-03-21,699.89912158053,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-03-27,935.8696897608003,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-03-29,1355.488659390707,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-03-30,418.7375855042759,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-04-03,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-04-04,200.3145740070206,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-04-05,688.2808762881227,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-04-11,508.3983888298183,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-04-12,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-04-17,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-04-18,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-04-19,175.47556683015006,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-04-20,400.6291480140412,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-04-24,156.2453677254761,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-04-25,200.3145740070206,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-04-26,760.2338712714446,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-04-27,737.1576323458357,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-04-30,239.17560136438263,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-05-02,200.3145740070206,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-05-09,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-05-11,761.1953812266783,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-05-14,360.5662332126371,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-05-17,440.6920628154453,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-05-18,120.18874440421236,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-05-29,695.4922009523756,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-05-30,961.509955233699,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-06-01,320.503318411233,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-06-04,120.18874440421236,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-06-08,120.18874440421236,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-06-11,597.4181855185383,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-06-14,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-06-15,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-06-18,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-06-20,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-06-25,64.90192197827467,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-06-26,440.6920628154453,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-06-28,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-06-29,307.7633115043865,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-07-03,1121.7616144393155,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-07-04,326.11212648342956,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-07-05,160.2516592056165,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-07-06,956.2216504799136,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-07-09,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-07-10,400.6291480140412,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-07-12,480.75497761684943,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-07-20,681.0695516238701,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-07-24,120.18874440421236,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-08-03,400.6291480140412,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-08-17,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-08-20,200.3145740070206,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-08-28,160.2516592056165,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-09-11,600.9437220210618,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-09-14,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-09-20,480.75497761684943,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-09-21,141.74259256736778,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-09-24,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-09-27,480.7549776168495,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-09-28,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-10-01,520.0166341222255,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-10-03,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-10-04,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-10-10,160.2516592056165,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-10-11,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-10-16,881.3841256308906,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-10-18,120.18874440421236,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-10-20,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-10-26,228.35861436800351,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-10-29,200.3145740070206,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-11-02,160.2516592056165,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-11-05,200.3145740070206,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-11-06,200.3145740070206,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-11-07,240.37748880842472,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-11-08,135.41265202874592,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-11-12,850.6959328930152,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-11-13,320.503318411233,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-11-14,178.68060001426238,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-11-27,360.5662332126371,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-11-28,556.4738865915033,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-11-29,1706.6801705398157,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-11-30,4793.928385136018,petitscommerces_cartescadeaux_essonne_base_100k,train
2024-12-01,244.86453526618203,petitscommerces_cartescadeaux_essonne_base_100k,valid
2024-12-03,1754.7556683015007,petitscommerces_cartescadeaux_essonne_base_100k,valid
2024-12-04,2061.236966532242,petitscommerces_cartescadeaux_essonne_base_100k,valid
2024-12-05,2339.273595253987,petitscommerces_cartescadeaux_essonne_base_100k,valid
2024-12-06,2564.026547289864,petitscommerces_cartescadeaux_essonne_base_100k,valid
2024-12-07,4446.983542955858,petitscommerces_cartescadeaux_essonne_base_100k,valid
2024-12-09,961.509955233699,petitscommerces_cartescadeaux_essonne_base_100k,valid
2024-12-10,841.3212108294866,petitscommerces_cartescadeaux_essonne_base_100k,valid
2024-12-11,2244.4847388338644,petitscommerces_cartescadeaux_essonne_base_100k,valid
2024-12-12,641.006636822466,petitscommerces_cartescadeaux_essonne_base_100k,valid
2024-12-14,4956.2633159113075,petitscommerces_cartescadeaux_essonne_base_100k,valid
